,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
582,0,0.03278688524590162,1,3,1,0.16901408450704225,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2295145631067961,0.028444495730440805,0.0,0.0,0.1540064857828946,1,False,False,False,False,False,True,False,False,True
583,1,0.1639344262295082,0,0,0,0.07042253521126761,True,1,0,1,0,0,2,0,2,0,0,2,0,0.5506796116504854,0.04561504731133165,0.0,0.0,0.07686999259408873,1,False,True,False,True,False,False,False,True,False
584,1,0.6065573770491803,1,3,1,0.23943661971830985,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23339805825242718,0.037745211170090005,0.0,0.0,0.14168854776812767,1,False,False,False,False,True,False,True,False,False
585,0,0.21311475409836067,1,3,6,0.943661971830986,False,1,2,1,0,2,0,2,2,2,2,2,1,0.8834951456310679,0.8101373182552504,0.0,0.0,0.30693013757041226,1,False,False,True,False,False,True,False,True,False
586,0,0.7213114754098361,1,1,1,0.8873239436619719,True,1,2,1,2,2,2,2,2,2,2,0,0,0.9580582524271843,0.8312889453034848,0.0,0.13333333333333333,0.12262393680289056,1,False,False,True,False,True,False,True,False,False
587,0,0.5573770491803279,0,0,0,0.46478873239436624,True,1,2,1,2,2,0,2,0,0,0,2,1,0.5778640776699029,0.23885875836602816,0.0,0.0,0.3281996902982563,0,False,True,False,False,True,False,False,False,True
588,1,0.5245901639344263,0,0,0,0.056338028169014086,False,1,0,1,0,0,2,2,2,2,2,2,0,0.6613592233009709,0.04313985691207016,0.0,0.0,0.06408637985592136,1,True,False,False,True,False,False,True,False,False
589,0,0.11475409836065575,1,1,5,0.26760563380281693,False,1,2,1,2,0,0,0,0,0,2,2,0,0.7176699029126213,0.18157742903300253,0.6714199638481623,0.0,0.20534572140308358,0,False,False,True,True,False,False,True,False,False
590,1,0.6885245901639344,1,0,1,0.8873239436619719,False,1,0,1,2,2,0,2,2,2,2,2,1,0.8858252427184465,0.7600680821601662,0.0,0.0,0.08545972755223412,1,False,False,True,False,False,True,False,True,False
591,0,0.8032786885245903,1,0,4,0.35211267605633806,False,1,0,1,0,0,2,0,2,0,0,2,1,0.7433009708737863,0.23634894991922456,0.0,0.0,0.33726071051863826,1,False,False,True,False,False,True,False,True,False
592,0,0.24590163934426235,0,0,0,0.056338028169014086,True,1,0,1,2,0,0,2,0,0,0,0,0,0.4959223300970874,0.02780983152550196,0.46113677445270135,0.06666666666666667,0.034112076123790934,0,True,False,False,True,False,False,False,True,False
593,0,0.6229508196721312,0,0,0,0.014084507042253521,True,1,0,0,1,1,1,1,1,1,1,1,1,0.23339805825242718,0.0023597969074544197,0.0,0.0,0.0038432191027626297,1,False,False,False,True,False,False,False,False,True
594,1,0.2786885245901639,1,0,1,0.16901408450704225,False,1,2,1,0,0,2,0,2,2,2,2,1,0.8718446601941747,0.1546503577198246,0.0,0.0,0.11141127493884513,0,False,False,True,True,False,False,False,True,False
595,1,0.18032786885245905,1,0,1,0.8169014084507042,True,1,2,1,2,0,0,2,0,2,2,2,1,0.6143689320388348,0.47058619893837983,0.0,0.0,0.33929733611616064,1,True,False,False,False,True,False,False,True,False
596,1,0.459016393442623,0,0,0,0.22535211267605634,True,1,2,1,2,0,0,0,0,2,2,2,0,0.5883495145631067,0.12605585045003462,0.0,0.0,0.2262870576090128,1,False,True,False,True,False,False,True,False,False
597,0,0.34426229508196726,0,0,0,0.11267605633802817,False,1,0,1,0,0,0,0,0,2,2,2,1,0.6955339805825241,0.08130625432725595,0.0,0.0,0.11464855584730359,0,False,False,True,True,False,False,True,False,False
598,0,0.836065573770492,0,0,0,0.1267605633802817,False,1,0,1,0,0,2,0,0,2,2,2,1,0.7347572815533979,0.09770943918762982,0.0,0.0,0.047268789694562274,0,False,False,True,True,False,False,False,True,False
599,0,0.7049180327868853,0,0,0,0.056338028169014086,True,1,0,1,0,0,0,2,0,2,2,2,1,0.7409708737864078,0.04697669051465497,0.0,0.0,0.06102863619021972,0,False,False,True,True,False,False,False,True,False
600,0,0.016393442622950838,0,0,0,0.7464788732394366,False,1,2,1,2,0,2,0,2,2,2,2,1,0.8850485436893203,0.6485402723286406,0.0,0.0,0.6585033326600688,0,False,False,True,False,True,False,True,False,False
601,1,0.21311475409836067,0,0,0,0.7746478873239437,True,1,2,1,2,2,0,0,0,0,0,2,1,0.7487378640776698,0.5658435264251096,0.0,0.0,0.5836082497363048,1,False,False,True,True,False,False,True,False,False
602,1,0.03278688524590162,1,0,3,0.04225352112676056,True,1,2,1,0,0,2,0,2,2,2,2,0,0.8633009708737864,0.04236095084237249,0.0,0.0,0.010727350254718465,0,False,False,True,True,False,False,True,False,False
603,0,0.0655737704918033,0,0,0,0.014084507042253521,False,1,0,0,1,1,1,1,1,1,1,1,0,0.229126213592233,0.0014712670205400415,0.0,0.0,0.015720729818891808,0,False,False,False,True,False,False,False,False,True
604,1,0.5901639344262295,0,0,0,0.8591549295774649,True,1,2,1,2,2,2,2,0,0,0,2,0,0.6166990291262135,0.4868105238864528,0.0,0.0,0.7153605332256111,1,True,False,False,False,False,True,True,False,False
605,0,0.8688524590163934,1,0,1,0.36619718309859156,False,1,0,1,2,0,2,0,2,2,0,2,1,0.8640776699029126,0.31567620586198936,0.0,0.0,0.3470511007877197,0,False,False,True,True,False,False,True,False,False
606,1,0.6229508196721312,0,0,0,0.0,True,1,0,1,0,0,0,0,0,0,0,2,1,0.4326213592233009,0.0031040849296099706,0.0,0.0,0.0015569245270315763,0,False,True,False,True,False,False,False,False,True
607,0,0.1639344262295082,1,0,1,0.7323943661971831,True,1,0,1,0,0,0,2,2,2,2,2,1,0.8034951456310679,0.5600507731363951,0.0,0.0,0.5701850355708162,1,False,False,True,False,True,False,True,False,False
608,1,0.459016393442623,1,0,1,0.7464788732394366,False,1,2,1,0,2,2,0,2,2,2,2,1,0.887766990291262,0.6068947611354719,0.22996585659771035,0.0,0.5371642092506564,0,False,False,True,True,False,False,True,False,False
609,1,0.24590163934426235,0,0,0,0.3098591549295775,False,1,0,1,0,0,0,0,2,2,2,0,1,0.581747572815534,0.17205169628432956,0.0,0.8666666666666667,0.29937835229695464,1,True,False,False,False,True,False,True,False,False
610,1,0.5573770491803279,1,3,10,0.07042253521126761,True,1,0,0,1,1,1,1,1,1,1,1,0,0.22873786407766988,0.01092776367412878,0.0,0.0,0.002642563791826567,1,False,False,False,False,True,False,False,True,False
611,1,0.4426229508196722,0,0,0,0.09859154929577466,False,0,1,1,2,0,0,2,0,2,2,2,1,0.4236893203883495,0.03746249711516271,0.0,0.0,0.0,1,True,False,False,False,False,True,False,False,True
612,0,0.39344262295081966,1,0,1,0.14084507042253522,True,1,2,1,0,0,2,0,2,2,2,2,1,0.8504854368932038,0.11979575351950152,0.0,0.0,0.0959065508651451,0,False,False,True,True,False,False,True,False,False
613,1,0.4426229508196722,1,0,1,0.8450704225352113,False,1,2,1,0,0,0,0,2,2,2,2,1,0.8271844660194174,0.6525386568197553,0.0,0.0,0.37578267016764294,1,False,False,True,False,True,False,True,False,False
614,1,0.03278688524590162,1,0,8,0.46478873239436624,False,1,2,1,0,0,2,0,2,2,2,2,0,0.8609708737864077,0.40485806600507734,0.0,0.0,0.31999708251980524,1,False,False,True,True,False,False,True,False,False
615,1,0.19672131147540983,0,0,0,0.7746478873239437,False,1,2,1,2,0,0,2,2,2,2,2,1,0.8959223300970872,0.6664724209554581,0.0,0.0,0.5968042370789292,1,False,False,True,True,False,False,False,True,False
616,1,0.3114754098360656,0,0,0,0.5211267605633804,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23378640776699028,0.08207939072236327,0.0,0.0,0.23697232882246014,1,False,False,False,False,True,False,False,True,False
617,1,0.1639344262295082,1,1,2,0.9577464788732395,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2345631067961165,0.1566697438264482,0.0,0.0,0.4558422540900829,1,False,False,False,False,False,True,True,False,False
618,1,0.1639344262295082,1,0,4,1.0,True,1,2,1,2,2,2,2,2,2,2,2,0,0.9720388349514563,0.9613027925225018,0.0,0.0,0.7212684306200768,1,False,False,True,False,False,True,True,False,False
619,0,0.9016393442622951,1,0,8,0.971830985915493,True,1,2,1,2,2,2,2,2,2,0,2,1,0.9553398058252427,0.9195476575121164,0.0,0.0,0.9072241298054267,1,False,False,True,False,False,True,False,True,False
620,0,0.2295081967213115,0,2,0,0.08450704225352114,False,0,1,1,2,0,0,0,0,0,0,2,0,0.309126213592233,0.02113431802446342,0.0,0.0,0.0,1,True,False,False,True,False,False,False,True,False
621,1,0.5573770491803279,1,0,1,0.8450704225352113,False,1,2,1,2,2,2,2,0,2,2,2,1,0.7052427184466019,0.558741057004385,0.3448483631251255,0.0,0.7440359972171728,1,False,True,False,False,False,True,True,False,False
622,1,0.1639344262295082,1,2,1,0.7605633802816901,True,1,2,1,0,0,0,0,0,2,2,2,0,0.7417475728155339,0.5417262866374336,0.0,0.0,0.6463200475773694,1,False,False,True,True,False,False,True,False,False
623,1,0.29508196721311475,1,0,1,0.8450704225352113,True,1,2,1,2,0,2,0,0,2,2,2,1,0.6205825242718447,0.4855642741749365,0.0,0.0,0.08025595278170516,1,True,False,False,False,False,True,False,True,False
624,0,0.9836065573770493,1,1,5,0.18309859154929578,False,1,2,1,0,0,0,0,2,2,0,2,1,0.8217475728155339,0.1531848603738749,0.0,0.0,0.05651495769653719,1,False,False,True,False,False,True,True,False,False
625,1,0.7704918032786886,1,0,0,1.0,False,1,2,1,0,2,2,0,2,2,0,2,1,0.8866019417475728,0.8852007846757443,0.0,0.0,0.12179357705514039,0,False,False,True,False,False,True,True,False,False
626,1,0.2622950819672132,0,0,0,0.295774647887324,True,1,2,1,0,0,0,0,0,2,2,2,0,0.7227184466019416,0.20545811216247403,0.0,0.0,0.07072645256850468,1,False,False,True,True,False,False,True,False,False
627,0,0.5901639344262295,0,0,0,0.02816901408450704,True,1,0,1,0,2,0,0,2,0,0,2,0,0.7281553398058251,0.02636164320332333,0.0,0.0,0.03901568706658588,0,False,False,True,True,False,False,True,False,False
628,0,0.836065573770492,1,0,6,0.8309859154929577,True,1,2,1,0,2,0,0,0,2,0,0,0,0.7724271844660193,0.6087929840756982,0.0,0.06666666666666667,0.41540429542853297,1,False,False,True,False,False,True,True,False,False
629,0,0.34426229508196726,0,0,0,0.02816901408450704,False,1,2,1,0,0,0,0,0,0,0,2,0,0.662135922330097,0.025755827371336255,0.0,0.0,0.015039049350299604,0,False,False,True,True,False,False,True,False,False
630,1,0.3770491803278688,0,3,0,0.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2295145631067961,8.654511885529664e-05,0.0,0.0,0.008592540227563455,1,False,False,False,True,False,False,False,True,False
631,1,0.0655737704918033,0,0,0,0.08450704225352114,True,1,0,1,0,0,2,0,0,0,2,0,0,0.6574757281553398,0.060668128317562894,0.0,0.06666666666666667,0.04237639982943962,0,False,False,True,True,False,False,False,False,True
632,1,0.9672131147540984,1,0,3,0.04225352112676056,True,0,1,1,0,0,2,0,0,0,0,2,1,0.30990291262135916,0.011475882760212323,0.0,0.0,0.0,1,False,True,False,False,False,True,True,False,False
633,0,0.04918032786885246,0,0,0,0.16901408450704225,False,1,0,1,0,0,0,0,0,2,2,2,1,0.7029126213592233,0.11458573736441265,0.5019080136573608,0.0,0.1640717924549474,1,False,False,True,True,False,False,True,False,False
634,1,0.016393442622950838,0,0,0,0.02816901408450704,False,1,0,1,2,0,0,0,0,0,0,2,1,0.46718446601941743,0.016391645511193167,0.0,0.0,0.01466033797885949,1,False,True,False,True,False,False,False,True,False
635,0,0.9016393442622951,0,0,0,0.8732394366197184,True,1,2,1,0,0,2,0,0,2,2,2,1,0.7735922330097086,0.6369720747749827,0.0,0.0,0.7387396485558474,1,False,False,True,False,False,True,True,False,False
636,0,0.2295081967213115,0,0,0,0.49295774647887325,False,1,0,1,2,2,2,2,2,0,0,2,1,0.6706796116504853,0.2985864297253635,0.0,0.0,0.4531407796404767,1,True,False,False,False,True,False,False,True,False
637,0,0.2786885245901639,0,0,0,0.7464788732394366,False,1,0,1,2,2,0,0,2,2,2,2,1,0.8547572815533979,0.6093757212093237,0.0,0.0,0.5191375479701071,1,False,False,True,False,True,False,False,True,False
638,0,0.5081967213114754,0,0,0,0.647887323943662,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2349514563106796,0.11666282021693977,0.0,0.0,0.11668518144482597,1,False,False,False,False,False,True,False,True,False
639,0,0.34426229508196726,1,0,9,0.5633802816901409,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23805825242718445,0.09886337410570044,0.0,0.0,0.09707354294306426,1,False,False,False,False,False,True,False,True,False
640,0,0.34426229508196726,0,1,0,0.16901408450704225,True,1,0,1,0,0,2,2,0,0,0,0,0,0.49281553398058253,0.08069466882067852,0.5296244225748142,0.0,0.09237471666778879,1,True,False,False,True,False,False,False,True,False
641,0,0.4098360655737705,0,0,0,0.47887323943661975,True,1,2,1,0,0,2,0,2,2,2,2,1,0.8563106796116504,0.4048926840526194,0.0,0.0,0.1029954666846204,0,False,False,True,True,False,False,True,False,False
642,1,0.5737704918032788,0,0,0,0.1267605633802817,True,1,2,1,0,2,0,0,0,0,0,0,1,0.7044660194174757,0.0888529886914378,0.7716408917453303,0.33333333333333337,0.04788594896653875,0,False,False,True,True,False,False,True,False,False
643,0,0.08196721311475408,1,0,4,0.4084507042253521,True,1,0,1,0,2,2,2,2,2,2,2,0,0.7052427184466019,0.2712324024924994,0.0,0.0,0.1341479835723423,1,False,True,False,False,False,True,True,False,False
644,1,0.4426229508196722,1,1,2,0.6056338028169015,False,1,0,1,0,0,2,0,2,2,2,2,1,0.7996116504854368,0.47358642972536347,0.0,0.0,0.3240086177876524,1,False,False,True,True,False,False,True,False,False
645,0,0.04918032786885246,1,0,6,0.647887323943662,True,1,2,1,2,2,0,2,2,2,2,0,1,0.7401941747572814,0.47178052157858297,0.0,0.8666666666666667,0.38433593662335336,1,False,True,False,False,False,True,False,True,False
646,1,0.7868852459016394,1,0,1,0.8028169014084507,True,1,2,1,0,0,2,0,2,2,2,2,1,0.8442718446601941,0.6685668128317563,0.0,0.0,0.05174038914697368,0,False,False,True,True,False,False,True,False,False
647,1,0.3770491803278688,0,0,0,0.7183098591549296,True,0,1,1,0,2,0,0,0,0,0,2,0,0.31145631067961166,0.18516039695361183,0.235388632255473,0.0,0.0,1,True,False,False,False,True,False,False,False,True
648,0,0.03278688524590162,0,0,0,0.08450704225352114,False,1,0,1,0,0,0,0,2,0,2,0,1,0.7013592233009708,0.058608354488806844,0.0,0.06666666666666667,0.07699622971790213,0,False,False,True,True,False,False,False,False,True
649,1,0.8524590163934426,1,0,1,0.26760563380281693,False,1,0,1,0,2,0,0,0,0,0,2,1,0.6497087378640777,0.1667089776136626,0.0,0.0,0.03012859355012456,0,False,False,True,True,False,False,True,False,False
650,1,0.4426229508196722,0,0,0,0.16901408450704225,False,1,2,1,2,0,0,0,2,2,2,0,0,0.84,0.13979344564966537,0.0,0.26666666666666666,0.012253416818151217,0,False,False,True,True,False,False,False,False,True
651,1,0.0,1,3,7,0.15492957746478872,True,0,1,1,0,2,0,2,0,0,0,2,0,0.3533980582524272,0.04770943918762982,0.0,0.0,0.0,1,False,True,False,True,False,False,False,False,True
652,0,0.0655737704918033,0,0,0,0.7464788732394366,False,1,0,1,0,0,2,0,2,2,2,0,1,0.8085436893203882,0.5818255250403876,0.0,0.9333333333333333,0.7418198343768937,1,False,False,True,False,True,False,False,True,False
653,0,0.6885245901639344,0,0,0,0.16901408450704225,True,1,0,0,1,1,1,1,1,1,1,1,0,0.2302912621359223,0.026078929148396032,0.0,0.0,0.1208201485670684,1,False,False,False,False,True,False,True,False,False
654,0,0.09836065573770492,0,0,0,0.08450704225352114,False,1,0,1,0,0,0,0,0,0,0,2,1,0.6205825242718447,0.05521578582967921,0.0,0.0,0.06085470948629907,1,False,False,True,True,False,False,False,True,False
655,1,0.14754098360655737,0,0,0,0.5774647887323944,True,1,2,1,2,2,2,0,0,2,2,2,1,0.8466019417475728,0.4938437572120932,0.0,0.0,0.07564128458897193,1,False,False,True,False,True,False,True,False,False
656,1,0.34426229508196726,1,3,0,0.9014084507042254,True,1,2,1,0,0,2,2,2,2,2,2,1,0.8862135922330096,0.7709727671359335,0.0,0.0,0.7206176081150835,1,False,False,True,False,False,True,True,False,False
657,1,0.2622950819672132,0,3,0,0.676056338028169,False,1,2,1,2,2,2,0,2,2,2,2,1,0.9258252427184466,0.6083141010846989,0.0,0.0,0.06543010390717925,1,False,False,True,False,True,False,False,True,False
658,0,0.6229508196721312,1,2,1,0.8591549295774649,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23533980582524272,0.14739787675975077,0.0,0.0,0.04191633564487533,1,False,False,False,False,False,True,True,False,False
659,1,0.42622950819672134,0,0,0,0.4366197183098592,False,1,0,1,0,0,0,2,2,2,2,2,1,0.8248543689320388,0.36517424417262867,0.0,0.0,0.22630669449493934,0,False,False,True,True,False,False,True,False,False
660,0,0.29508196721311475,1,1,8,0.14084507042253522,True,1,0,0,1,1,1,1,1,1,1,1,1,0.23300970873786406,0.020488114470343873,0.0,0.0,0.15179032294261544,1,False,False,False,False,True,False,False,True,False
661,0,0.0655737704918033,0,0,0,0.0,True,1,0,1,0,0,0,0,0,0,2,2,1,0.6275728155339805,0.006000461573967227,0.0,0.0,0.008584124419309232,0,False,False,True,True,False,False,False,False,True
662,1,0.19672131147540983,1,1,1,0.5070422535211268,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23145631067961164,0.07595776598199862,0.5866639887527616,0.0,0.453376422271595,1,False,False,False,False,True,False,False,True,False
663,1,0.3114754098360656,0,0,0,0.0,True,1,0,1,0,0,0,0,2,2,2,2,1,0.7732038834951456,0.008164089545349643,0.0,0.0,0.011911173949146078,0,True,False,False,True,False,False,True,False,False
664,0,0.14754098360655737,0,0,0,0.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2302912621359223,9.808446803600233e-05,0.0,0.0,0.011899952871473779,1,False,False,False,True,False,False,False,True,False
665,0,0.6229508196721312,1,0,10,0.9577464788732395,True,1,2,0,1,1,1,1,1,1,1,1,0,0.2660194174757281,0.18728363720286176,0.918859208676441,0.0,0.7699959604120381,1,False,False,False,False,False,True,True,False,False
666,0,0.6557377049180328,1,0,6,1.0,False,1,0,1,2,2,2,0,2,0,0,2,1,0.6264077669902912,0.5760846988229863,0.0,0.0,0.8709351646132095,1,True,False,False,False,False,True,False,True,False
667,0,0.4426229508196722,1,0,1,0.35211267605633806,True,1,2,1,2,2,2,2,2,2,2,2,1,0.7774757281553397,0.26468382183244865,0.9598312914239806,0.0,0.186937543481676,1,False,True,False,False,True,False,False,True,False
668,0,0.24590163934426235,0,0,0,0.02816901408450704,False,0,1,1,0,2,0,0,0,0,0,2,0,0.3044660194174757,0.009196861297022848,0.0,0.0,0.0,1,False,True,False,True,False,False,False,True,False
669,1,0.6885245901639344,1,0,6,0.8591549295774649,False,0,1,1,0,0,0,2,2,0,0,2,1,0.3805825242718447,0.2675571197784445,0.0,0.0,0.0,1,True,False,False,False,False,True,True,False,False
670,1,0.18032786885245905,1,0,2,0.9577464788732395,True,1,2,1,0,0,2,0,2,2,2,2,1,0.8500970873786408,0.8064620355411956,0.0,0.0,0.9445903184541844,0,False,False,True,True,False,False,False,True,False
671,1,0.21311475409836067,1,1,4,0.35211267605633806,True,1,0,1,0,0,2,0,0,0,0,2,0,0.46873786407766993,0.14620355411954766,0.0,0.0,0.03369689624991585,1,False,True,False,False,True,False,False,True,False
672,0,0.1311475409836066,1,3,0,0.5492957746478874,False,0,1,1,0,2,0,0,2,2,2,2,1,0.47262135922330095,0.23283521809369953,0.0,0.0,0.0,1,False,True,False,True,False,False,True,False,False
673,0,0.3770491803278688,1,0,7,0.4507042253521127,False,1,0,1,0,0,0,2,0,0,0,2,1,0.4772815533980582,0.20079621509346876,0.0,0.0,0.4451878408402344,1,False,True,False,False,True,False,False,True,False
674,0,0.34426229508196726,1,2,5,1.0,True,1,2,1,2,2,2,2,0,2,2,0,0,0.7056310679611649,0.6699688437572121,0.0,0.06666666666666667,0.19632397495455467,1,True,False,False,False,False,True,True,False,False
675,0,0.5081967213114754,0,0,0,0.02816901408450704,False,1,0,1,0,0,0,0,2,0,0,2,1,0.4986407766990292,0.01403184860373875,0.0,0.0,0.03482461455598196,1,False,True,False,True,False,False,True,False,False
676,1,0.19672131147540983,0,0,0,0.23943661971830985,False,1,0,1,2,0,0,0,0,0,0,2,0,0.4613592233009708,0.09877682898684514,0.0,0.0,0.10533225610987682,0,False,True,False,True,False,False,True,False,False
677,0,0.9672131147540984,1,0,2,0.943661971830986,False,1,0,1,0,2,2,2,0,0,0,2,1,0.5487378640776699,0.4566235864297254,0.0,0.0,0.7735249893399764,1,False,True,False,False,True,False,True,False,False
678,0,0.6557377049180328,0,2,0,0.25352112676056343,True,1,0,1,0,0,0,2,0,0,0,2,0,0.4566990291262135,0.107875605815832,0.0,0.0,0.021479947934199602,1,True,False,False,True,False,False,False,True,False
679,1,0.8688524590163934,0,1,0,0.08450704225352114,False,1,0,1,0,0,0,0,0,0,0,2,1,0.43300970873786404,0.037549042234018004,0.5824462743522796,0.0,0.08078614870172132,1,False,True,False,False,False,True,False,True,False
680,1,0.09836065573770492,0,0,0,0.0,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23378640776699028,0.00015001153934918058,0.0,0.0,0.001152965730828789,0,False,False,False,True,False,False,False,False,True
